# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-06 16:01:15 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06730200
#            TS   parameter     statistic     Description
#         17663       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	17663_00060_00003	17663_00060_00003_cd
USGS	06730200	1994-05-22	272	A
USGS	06730200	1994-05-23	218	A
USGS	06730200	1994-05-24	179	A
USGS	06730200	1994-05-25	165	A
USGS	06730200	1994-05-26	209	A
USGS	06730200	1994-05-27	186	A
USGS	06730200	1994-05-28	176	A
USGS	06730200	1994-05-29	172	A
USGS	06730200	1994-05-30	153	A
USGS	06730200	1994-05-31	168	A
USGS	06730200	1994-06-01	216	A
USGS	06730200	1994-06-02	280	A
USGS	06730200	1994-06-03	354	A
USGS	06730200	1994-06-04	319	A
USGS	06730200	1994-06-05	290	A
USGS	06730200	1994-06-06	246	A
USGS	06730200	1994-06-07	234	A
USGS	06730200	1994-06-08	187	A
USGS	06730200	1994-06-09	200	A
USGS	06730200	1994-06-10	233	A
USGS	06730200	1994-06-11	233	A
USGS	06730200	1994-06-12	258	A
USGS	06730200	1994-06-13	243	A
USGS	06730200	1994-06-14	213	A
USGS	06730200	1994-06-15	206	A
USGS	06730200	1994-06-16	208	A
USGS	06730200	1994-06-17	200	A
USGS	06730200	1994-06-18	172	A
USGS	06730200	1994-06-19	191	A
USGS	06730200	1994-06-20	198	A
USGS	06730200	1994-06-21	229	A
USGS	06730200	1994-06-22	318	A
USGS	06730200	1994-06-23	296	A
USGS	06730200	1994-06-24	264	A
USGS	06730200	1994-06-25	240	A
USGS	06730200	1994-06-26	151	A
USGS	06730200	1994-06-27	135	A
USGS	06730200	1994-06-28	125	A
USGS	06730200	1994-06-29	158	A
USGS	06730200	1994-06-30	204	A
USGS	06730200	1994-07-01	235	A
USGS	06730200	1994-07-02	235	A
USGS	06730200	1994-07-03	271	A
USGS	06730200	1994-07-04	246	A
USGS	06730200	1994-07-05	243	A
USGS	06730200	1994-07-06	225	A
USGS	06730200	1994-07-07	229	A
USGS	06730200	1994-07-08	198	A
USGS	06730200	1994-07-09	196	A
USGS	06730200	1994-07-10	198	A
USGS	06730200	1994-07-11	198	A
USGS	06730200	1994-07-12	241	A
USGS	06730200	1994-07-13	302	A
USGS	06730200	1994-07-14	299	A
USGS	06730200	1994-07-15	301	A
USGS	06730200	1994-07-16	271	A
USGS	06730200	1994-07-17	255	A
USGS	06730200	1994-07-18	257	A
USGS	06730200	1994-07-19	248	A
USGS	06730200	1994-07-20	244	A
USGS	06730200	1994-07-21	240	A
USGS	06730200	1994-07-22	238	A
USGS	06730200	1994-07-23	237	A
USGS	06730200	1994-07-24	227	A
USGS	06730200	1994-07-25	227	A
USGS	06730200	1994-07-26	231	A
USGS	06730200	1994-07-27	230	A
USGS	06730200	1994-07-28	224	A
USGS	06730200	1994-07-29	216	A
USGS	06730200	1994-07-30	208	A
USGS	06730200	1994-07-31	155	A
USGS	06730200	1994-08-01	161	A
USGS	06730200	1994-08-02	175	A
USGS	06730200	1994-08-03	164	A
USGS	06730200	1994-08-04	164	A
USGS	06730200	1994-08-05	147	A
USGS	06730200	1994-08-06	140	A
USGS	06730200	1994-08-07	135	A
USGS	06730200	1994-08-08	135	A
USGS	06730200	1994-08-09	146	A
USGS	06730200	1994-08-10	160	A
USGS	06730200	1994-08-11	257	A
USGS	06730200	1994-08-12	112	A
USGS	06730200	1994-08-13	107	A
USGS	06730200	1994-08-14	102	A
USGS	06730200	1994-08-15	97.0	A
USGS	06730200	1994-08-16	95.0	A
USGS	06730200	1994-08-17	96.0	A
USGS	06730200	1994-08-18	91.0	A
USGS	06730200	1994-08-19	88.0	A
USGS	06730200	1994-08-20	83	A
USGS	06730200	1994-08-21	92	A
USGS	06730200	1994-08-22	108	A
USGS	06730200	1994-08-23	88	A
USGS	06730200	1994-08-24	90	A
USGS	06730200	1994-08-25	83	A
USGS	06730200	1994-08-26	75	A
USGS	06730200	1994-08-27	66	A
USGS	06730200	1994-08-28	70	A
USGS	06730200	1994-08-29	76	A
USGS	06730200	1994-08-30	77	A
USGS	06730200	1994-08-31	70	A
USGS	06730200	1994-09-01	69	A
USGS	06730200	1994-09-02	73	A
USGS	06730200	1994-09-03	76	A
USGS	06730200	1994-09-04	65	A
USGS	06730200	1994-09-05	61	A
USGS	06730200	1994-09-06	59	A
USGS	06730200	1994-09-07	59	A
USGS	06730200	1994-09-08	51	A
USGS	06730200	1994-09-09	52	A
USGS	06730200	1994-09-10	55	A
USGS	06730200	1994-09-11	59	A
USGS	06730200	1994-09-12	59	A
USGS	06730200	1994-09-13	63	A
USGS	06730200	1994-09-14	62	A
USGS	06730200	1994-09-15	55	A
USGS	06730200	1994-09-16	49	A
USGS	06730200	1994-09-17	54	A
USGS	06730200	1994-09-18	53	A
USGS	06730200	1994-09-19	53	A
USGS	06730200	1994-09-20	49	A
USGS	06730200	1994-09-21	48	A
USGS	06730200	1994-09-22	52	A
USGS	06730200	1994-09-23	50	A
USGS	06730200	1994-09-24	48	A
USGS	06730200	1994-09-25	45	A
USGS	06730200	1994-09-26	46	A
USGS	06730200	1994-09-27	44	A
USGS	06730200	1994-09-28	41	A
USGS	06730200	1994-09-29	41	A
USGS	06730200	1994-09-30	41	A
USGS	06730200	1994-10-01	47	A
USGS	06730200	1994-10-02	54	A
USGS	06730200	1994-10-03	49	A
USGS	06730200	1994-10-04	49	A
USGS	06730200	1994-10-05	47	A
USGS	06730200	1994-10-06	43	A
USGS	06730200	1994-10-07	38	A
USGS	06730200	1994-10-08	40	A
USGS	06730200	1994-10-09	44	A
USGS	06730200	1994-10-10	47	A
USGS	06730200	1994-10-11	44	A
USGS	06730200	1994-10-12	37	A
USGS	06730200	1994-10-13	36	A
USGS	06730200	1994-10-14	34	A
USGS	06730200	1994-10-15	38	A
USGS	06730200	1994-10-16	37	A
USGS	06730200	1994-10-17	50	A
USGS	06730200	1994-10-18	40	A
USGS	06730200	1994-10-19	36	A
USGS	06730200	1994-10-20	41	A
USGS	06730200	1994-10-21	42	A
USGS	06730200	1994-10-22	37	A
USGS	06730200	1994-10-23	34	A
USGS	06730200	1994-10-24	34	A
USGS	06730200	1994-10-25	33	A
USGS	06730200	1994-10-26	40	A
USGS	06730200	1994-10-27	37	A
USGS	06730200	1994-10-28	35	A
USGS	06730200	1994-10-29	32	A
USGS	06730200	1994-10-30	39	A
USGS	06730200	1994-10-31	40	A
USGS	06730200	1994-11-01	43	A
USGS	06730200	1994-11-02	55	A
USGS	06730200	1994-11-03	46	A
USGS	06730200	1994-11-04	49	A
USGS	06730200	1994-11-05	51	A
USGS	06730200	1994-11-06	47	A
USGS	06730200	1994-11-07	43	A
USGS	06730200	1994-11-08	48	A
USGS	06730200	1994-11-09	47	A
USGS	06730200	1994-11-10	49	A
USGS	06730200	1994-11-11	48	A
USGS	06730200	1994-11-12	42	A
USGS	06730200	1994-11-13	55	A
USGS	06730200	1994-11-14	62	A
USGS	06730200	1994-11-15	58	A
USGS	06730200	1994-11-16	53	A
USGS	06730200	1994-11-17	53	A
USGS	06730200	1994-11-18	50	A
USGS	06730200	1994-11-19	54	A
USGS	06730200	1994-11-20	52	A
USGS	06730200	1994-11-21	49	A
USGS	06730200	1994-11-22	41	A
USGS	06730200	1994-11-23	44	A
USGS	06730200	1994-11-24	41	A
USGS	06730200	1994-11-25	47	A
USGS	06730200	1994-11-26	48	A
USGS	06730200	1994-11-27	51	A
USGS	06730200	1994-11-28	35	A
USGS	06730200	1994-11-29	27	A
USGS	06730200	1994-11-30	26	A
USGS	06730200	1994-12-01	27	A
USGS	06730200	1994-12-02	51	A
USGS	06730200	1994-12-03	58	A
USGS	06730200	1994-12-04	56	A
USGS	06730200	1994-12-05	53	A
USGS	06730200	1994-12-06	54	A
USGS	06730200	1994-12-07	50	A
USGS	06730200	1994-12-08	55	A
USGS	06730200	1994-12-09	54	A
USGS	06730200	1994-12-10	48	A
USGS	06730200	1994-12-11	57	A
USGS	06730200	1994-12-12	51	A
USGS	06730200	1994-12-13	59	A
USGS	06730200	1994-12-14	52	A
USGS	06730200	1994-12-15	53	A
USGS	06730200	1994-12-16	54	A
USGS	06730200	1994-12-17	49	A
USGS	06730200	1994-12-18	48	A
USGS	06730200	1994-12-19	44	A
USGS	06730200	1994-12-20	44	A
USGS	06730200	1994-12-21	47	A
USGS	06730200	1994-12-22	40	A
USGS	06730200	1994-12-23	38	A
USGS	06730200	1994-12-24	28	A
USGS	06730200	1994-12-25	46	A
USGS	06730200	1994-12-26	36	A
USGS	06730200	1994-12-27	38	A
USGS	06730200	1994-12-28	39	A
USGS	06730200	1994-12-29	38	A
USGS	06730200	1994-12-30	34	A
USGS	06730200	1994-12-31	32	A
USGS	06730200	1995-01-01	26	A
USGS	06730200	1995-01-02	36	A
USGS	06730200	1995-01-03	40	A
USGS	06730200	1995-01-04	73	A
USGS	06730200	1995-01-05	35	A
USGS	06730200	1995-01-06	36	A
USGS	06730200	1995-01-07	39	A
USGS	06730200	1995-01-08	36	A
USGS	06730200	1995-01-09	44	A
USGS	06730200	1995-01-10	47	A
USGS	06730200	1995-01-11	42	A
USGS	06730200	1995-01-12	41	A
USGS	06730200	1995-01-13	41	A
USGS	06730200	1995-01-14	39	A
USGS	06730200	1995-01-15	38	A
USGS	06730200	1995-01-16	38	A
USGS	06730200	1995-01-17	40	A
USGS	06730200	1995-01-18	39	A
USGS	06730200	1995-01-19	40	A
USGS	06730200	1995-01-20	39	A
USGS	06730200	1995-01-21	38	A
USGS	06730200	1995-01-22	36	A
USGS	06730200	1995-01-23	37	A
USGS	06730200	1995-01-24	37	A
USGS	06730200	1995-01-25	31	A
USGS	06730200	1995-01-26	35	A
USGS	06730200	1995-01-27	32	A
USGS	06730200	1995-01-28	33	A
USGS	06730200	1995-01-29	36	A
USGS	06730200	1995-01-30	36	A
USGS	06730200	1995-01-31	37	A
USGS	06730200	1995-02-01	37	A
USGS	06730200	1995-02-02	35	A
USGS	06730200	1995-02-03	35	A
USGS	06730200	1995-02-04	33	A
USGS	06730200	1995-02-05	36	A
USGS	06730200	1995-02-06	35	A
USGS	06730200	1995-02-07	34	A
USGS	06730200	1995-02-08	40	A
USGS	06730200	1995-02-09	36	A
USGS	06730200	1995-02-10	44	A
USGS	06730200	1995-02-11	45	A
USGS	06730200	1995-02-12	38	A
USGS	06730200	1995-02-13	42	A
USGS	06730200	1995-02-14	47	A
USGS	06730200	1995-02-15	48	A
USGS	06730200	1995-02-16	46	A
USGS	06730200	1995-02-17	56	A
USGS	06730200	1995-02-18	43	A
USGS	06730200	1995-02-19	38	A
USGS	06730200	1995-02-20	44	A
USGS	06730200	1995-02-21	39	A
USGS	06730200	1995-02-22	38	A
USGS	06730200	1995-02-23	37	A
USGS	06730200	1995-02-24	39	A
USGS	06730200	1995-02-25	39	A
USGS	06730200	1995-02-26	41	A
USGS	06730200	1995-02-27	38	A
USGS	06730200	1995-02-28	37	A
USGS	06730200	1995-03-01	48	A
USGS	06730200	1995-03-02	40	A
USGS	06730200	1995-03-03	40	A
USGS	06730200	1995-03-04	34	A
USGS	06730200	1995-03-05	40	A
USGS	06730200	1995-03-06	50	A
USGS	06730200	1995-03-07	41	A
USGS	06730200	1995-03-08	39	A
USGS	06730200	1995-03-09	37	A
USGS	06730200	1995-03-10	35	A
USGS	06730200	1995-03-11	36	A
USGS	06730200	1995-03-12	34	A
USGS	06730200	1995-03-13	36	A
USGS	06730200	1995-03-14	34	A
USGS	06730200	1995-03-15	34	A
USGS	06730200	1995-03-16	34	A
USGS	06730200	1995-03-17	36	A
USGS	06730200	1995-03-18	34	A
USGS	06730200	1995-03-19	32	A
USGS	06730200	1995-03-20	32	A
USGS	06730200	1995-03-21	32	A
USGS	06730200	1995-03-22	32	A
USGS	06730200	1995-03-23	33	A
USGS	06730200	1995-03-24	31	A
USGS	06730200	1995-03-25	29	A
USGS	06730200	1995-03-26	31	A
USGS	06730200	1995-03-27	30	A
USGS	06730200	1995-03-28	29	A
USGS	06730200	1995-03-29	30	A
USGS	06730200	1995-03-30	32	A
USGS	06730200	1995-03-31	34	A
USGS	06730200	1995-04-01	35	A
USGS	06730200	1995-04-02	34	A
USGS	06730200	1995-04-03	36	A
USGS	06730200	1995-04-04	36	A
USGS	06730200	1995-04-05	35	A
USGS	06730200	1995-04-06	35	A
USGS	06730200	1995-04-07	36	A
USGS	06730200	1995-04-08	27	A
USGS	06730200	1995-04-09	31	A
USGS	06730200	1995-04-10	49	A
USGS	06730200	1995-04-11	42	A
USGS	06730200	1995-04-12	38	A
USGS	06730200	1995-04-13	35	A
USGS	06730200	1995-04-14	34	A
USGS	06730200	1995-04-15	30	A
USGS	06730200	1995-04-16	30	A
USGS	06730200	1995-04-17	53	A
USGS	06730200	1995-04-18	51	A
USGS	06730200	1995-04-19	75	A
USGS	06730200	1995-04-20	49	A
USGS	06730200	1995-04-21	69	A
USGS	06730200	1995-04-22	67	A
USGS	06730200	1995-04-23	52	A
USGS	06730200	1995-04-24	52	A
USGS	06730200	1995-04-25	52	A
USGS	06730200	1995-04-26	111	A
USGS	06730200	1995-04-27	70	A
USGS	06730200	1995-04-28	67	A
USGS	06730200	1995-04-29	96	A
USGS	06730200	1995-04-30	157	A
USGS	06730200	1995-05-01	131	A
USGS	06730200	1995-05-02	135	A
USGS	06730200	1995-05-03	189	A
USGS	06730200	1995-05-04	199	A
USGS	06730200	1995-05-05	228	A
USGS	06730200	1995-05-06	266	A
USGS	06730200	1995-05-07	269	A
USGS	06730200	1995-05-08	226	A
USGS	06730200	1995-05-09	183	A
USGS	06730200	1995-05-10	166	A
USGS	06730200	1995-05-11	171	A
USGS	06730200	1995-05-12	175	A
USGS	06730200	1995-05-13	164	A
USGS	06730200	1995-05-14	157	A
USGS	06730200	1995-05-15	149	A
USGS	06730200	1995-05-16	198	A
USGS	06730200	1995-05-17	1040	A
USGS	06730200	1995-05-18	701	A
USGS	06730200	1995-05-19	611	A
USGS	06730200	1995-05-20	594	A
USGS	06730200	1995-05-21	519	A
USGS	06730200	1995-05-22	443	A
USGS	06730200	1995-05-23	433	A
USGS	06730200	1995-05-24	476	A
USGS	06730200	1995-05-25	538	A
USGS	06730200	1995-05-26	617	A
USGS	06730200	1995-05-27	986	A
USGS	06730200	1995-05-28	918	A
USGS	06730200	1995-05-29	1020	A
USGS	06730200	1995-05-30	1380	A
USGS	06730200	1995-05-31	1130	A
USGS	06730200	1995-06-01	881	A
USGS	06730200	1995-06-02	734	A
USGS	06730200	1995-06-03	706	A
USGS	06730200	1995-06-04	595	A
USGS	06730200	1995-06-05	535	A
USGS	06730200	1995-06-06	492	A
USGS	06730200	1995-06-07	457	A
USGS	06730200	1995-06-08	613	A
USGS	06730200	1995-06-09	958	A
USGS	06730200	1995-06-10	711	A
USGS	06730200	1995-06-11	600	A
USGS	06730200	1995-06-12	541	A
USGS	06730200	1995-06-13	494	A
USGS	06730200	1995-06-14	444	A
USGS	06730200	1995-06-15	523	A
USGS	06730200	1995-06-16	1060	A
USGS	06730200	1995-06-17	1290	A
USGS	06730200	1995-06-18	1420	A
USGS	06730200	1995-06-19	1340	A
USGS	06730200	1995-06-20	1310	A
USGS	06730200	1995-06-21	1270	A
USGS	06730200	1995-06-22	1250	A
USGS	06730200	1995-06-23	1140	A
USGS	06730200	1995-06-24	981	A
USGS	06730200	1995-06-25	876	A
USGS	06730200	1995-06-26	834	A
USGS	06730200	1995-06-27	835	A
USGS	06730200	1995-06-28	888	A
USGS	06730200	1995-06-29	1240	A
USGS	06730200	1995-06-30	1030	A
USGS	06730200	1995-07-01	854	A
USGS	06730200	1995-07-02	761	A
USGS	06730200	1995-07-03	764	A
USGS	06730200	1995-07-04	668	A
USGS	06730200	1995-07-05	525	A
USGS	06730200	1995-07-06	476	A
USGS	06730200	1995-07-07	528	A
USGS	06730200	1995-07-08	570	A
USGS	06730200	1995-07-09	576	A
USGS	06730200	1995-07-10	664	A
USGS	06730200	1995-07-11	707	A
USGS	06730200	1995-07-12	730	A
USGS	06730200	1995-07-13	676	A
USGS	06730200	1995-07-14	712	A
USGS	06730200	1995-07-15	622	A
USGS	06730200	1995-07-16	577	A
USGS	06730200	1995-07-17	513	A
USGS	06730200	1995-07-18	497	A
USGS	06730200	1995-07-19	441	A
USGS	06730200	1995-07-20	451	A
USGS	06730200	1995-07-21	461	A
USGS	06730200	1995-07-22	399	A
USGS	06730200	1995-07-23	343	A
USGS	06730200	1995-07-24	260	A
USGS	06730200	1995-07-25	222	A
USGS	06730200	1995-07-26	214	A
USGS	06730200	1995-07-27	197	A
USGS	06730200	1995-07-28	191	A
USGS	06730200	1995-07-29	221	A
USGS	06730200	1995-07-30	248	A
USGS	06730200	1995-07-31	198	A
USGS	06730200	1995-08-01	162	A
USGS	06730200	1995-08-02	149	A
USGS	06730200	1995-08-03	163	A
USGS	06730200	1995-08-04	151	A
USGS	06730200	1995-08-05	144	A
USGS	06730200	1995-08-06	144	A
USGS	06730200	1995-08-07	138	A
USGS	06730200	1995-08-08	140	A
USGS	06730200	1995-08-09	140	A
USGS	06730200	1995-08-10	139	A
USGS	06730200	1995-08-11	141	A
USGS	06730200	1995-08-12	146	A
USGS	06730200	1995-08-13	160	A
USGS	06730200	1995-08-14	160	A
USGS	06730200	1995-08-15	152	A
USGS	06730200	1995-08-16	140	A
USGS	06730200	1995-08-17	143	A
USGS	06730200	1995-08-18	136	A
USGS	06730200	1995-08-19	143	A
USGS	06730200	1995-08-20	97	A
USGS	06730200	1995-08-21	117	A
USGS	06730200	1995-08-22	157	A
USGS	06730200	1995-08-23	162	A
USGS	06730200	1995-08-24	159	A
USGS	06730200	1995-08-25	133	A
USGS	06730200	1995-08-26	111	A
USGS	06730200	1995-08-27	106	A
USGS	06730200	1995-08-28	101	A
USGS	06730200	1995-08-29	86	A
USGS	06730200	1995-08-30	72	A
USGS	06730200	1995-08-31	64	A
USGS	06730200	1995-09-01	91	A
USGS	06730200	1995-09-02	147	A
USGS	06730200	1995-09-03	145	A
USGS	06730200	1995-09-04	143	A
USGS	06730200	1995-09-05	145	A
USGS	06730200	1995-09-06	146	A
USGS	06730200	1995-09-07	151	A
USGS	06730200	1995-09-08	158	A
USGS	06730200	1995-09-09	149	A
USGS	06730200	1995-09-10	142	A
USGS	06730200	1995-09-11	131	A
USGS	06730200	1995-09-12	113	A
USGS	06730200	1995-09-13	109	A
USGS	06730200	1995-09-14	101	A
USGS	06730200	1995-09-15	87	A
USGS	06730200	1995-09-16	77	A
USGS	06730200	1995-09-17	74	A
USGS	06730200	1995-09-18	75	A
USGS	06730200	1995-09-19	80	A
USGS	06730200	1995-09-20	89	A
USGS	06730200	1995-09-21	112	A
USGS	06730200	1995-09-22	113	A
USGS	06730200	1995-09-23	106	A
USGS	06730200	1995-09-24	97	A
USGS	06730200	1995-09-25	94	A
USGS	06730200	1995-09-26	94	A
USGS	06730200	1995-09-27	90	A
USGS	06730200	1995-09-28	84	A
USGS	06730200	1995-09-29	88	A
USGS	06730200	1995-09-30	88	A
USGS	06730200	1995-10-01	76	A
USGS	06730200	1995-10-02	78	A
USGS	06730200	1995-10-03	85	A
USGS	06730200	1995-10-04	75	A
USGS	06730200	1995-10-05	76	A
USGS	06730200	1995-10-06	74	A
USGS	06730200	1995-10-07	61	A
USGS	06730200	1995-10-08	66	A
USGS	06730200	1995-10-09	70	A
USGS	06730200	1995-10-10	73	A
USGS	06730200	1995-10-11	71	A
USGS	06730200	1995-10-12	65	A
USGS	06730200	1995-10-13	78	A
USGS	06730200	1995-10-14	72	A
USGS	06730200	1995-10-15	67	A
USGS	06730200	1995-10-16	70	A
USGS	06730200	1995-10-17	66	A
USGS	06730200	1995-10-18	63	A
USGS	06730200	1995-10-19	74	A
USGS	06730200	1995-10-20	79	A
USGS	06730200	1995-10-21	69	A
USGS	06730200	1995-10-22	90	A
USGS	06730200	1995-10-23	79	A
USGS	06730200	1995-10-24	65	A
USGS	06730200	1995-10-25	62	A
USGS	06730200	1995-10-26	69	A
USGS	06730200	1995-10-27	76	A
USGS	06730200	1995-10-28	63	A
USGS	06730200	1995-10-29	62	A
USGS	06730200	1995-10-30	63	A
USGS	06730200	1995-10-31	60	A
USGS	06730200	1995-11-01	79	A
USGS	06730200	1995-11-02	64	A
USGS	06730200	1995-11-03	51	A
USGS	06730200	1995-11-04	49	A
USGS	06730200	1995-11-05	54	A
USGS	06730200	1995-11-06	55	A
USGS	06730200	1995-11-07	51	A
USGS	06730200	1995-11-08	66	A
USGS	06730200	1995-11-09	74	A
USGS	06730200	1995-11-10	72	A
USGS	06730200	1995-11-11	74	A
USGS	06730200	1995-11-12	71	A
USGS	06730200	1995-11-13	73	A
USGS	06730200	1995-11-14	64	A
USGS	06730200	1995-11-15	56	A
USGS	06730200	1995-11-16	53	A
USGS	06730200	1995-11-17	50	A
USGS	06730200	1995-11-18	56	A
USGS	06730200	1995-11-19	51	A
USGS	06730200	1995-11-20	53	A
USGS	06730200	1995-11-21	49	A
USGS	06730200	1995-11-22	46	A
USGS	06730200	1995-11-23	43	A
USGS	06730200	1995-11-24	46	A
USGS	06730200	1995-11-25	46	A
USGS	06730200	1995-11-26	46	A
USGS	06730200	1995-11-27	62	A
USGS	06730200	1995-11-28	51	A
USGS	06730200	1995-11-29	53	A
USGS	06730200	1995-11-30	49	A
USGS	06730200	1995-12-01	72	A
USGS	06730200	1995-12-02	53	A
USGS	06730200	1995-12-03	48	A
USGS	06730200	1995-12-04	49	A
USGS	06730200	1995-12-05	49	A
USGS	06730200	1995-12-06	50	A
USGS	06730200	1995-12-07	51	A
USGS	06730200	1995-12-08	50	A
USGS	06730200	1995-12-09	42	A
USGS	06730200	1995-12-10	48	A
USGS	06730200	1995-12-11	50	A
USGS	06730200	1995-12-12	52	A
USGS	06730200	1995-12-13	54	A
USGS	06730200	1995-12-14	47	A
USGS	06730200	1995-12-15	46	A
USGS	06730200	1995-12-16	46	A
USGS	06730200	1995-12-17	45	A
USGS	06730200	1995-12-18	49	A
USGS	06730200	1995-12-19	45	A
USGS	06730200	1995-12-20	46	A
USGS	06730200	1995-12-21	46	A
USGS	06730200	1995-12-22	46	A
USGS	06730200	1995-12-23	44	A
USGS	06730200	1995-12-24	48	A
USGS	06730200	1995-12-25	38	A
USGS	06730200	1995-12-26	50	A
USGS	06730200	1995-12-27	38	A
USGS	06730200	1995-12-28	49	A
USGS	06730200	1995-12-29	59	A
USGS	06730200	1995-12-30	57	A
USGS	06730200	1995-12-31	60	A
USGS	06730200	1996-01-01	61	A
USGS	06730200	1996-01-02	58	A
USGS	06730200	1996-01-03	67	A
USGS	06730200	1996-01-04	67	A
USGS	06730200	1996-01-05	62	A
USGS	06730200	1996-01-06	60	A
USGS	06730200	1996-01-07	62	A
USGS	06730200	1996-01-08	66	A
USGS	06730200	1996-01-09	68	A
USGS	06730200	1996-01-10	71	A
USGS	06730200	1996-01-11	67	A
USGS	06730200	1996-01-12	55	A
USGS	06730200	1996-01-13	69	A
USGS	06730200	1996-01-14	63	A
USGS	06730200	1996-01-15	57	A
USGS	06730200	1996-01-16	56	A
USGS	06730200	1996-01-17	68	A
USGS	06730200	1996-01-18	61	A
USGS	06730200	1996-01-19	54	A
USGS	06730200	1996-01-20	48	A
USGS	06730200	1996-01-21	51	A
USGS	06730200	1996-01-22	62	A
USGS	06730200	1996-01-23	56	A
USGS	06730200	1996-01-24	59	A
USGS	06730200	1996-01-25	57	A
USGS	06730200	1996-01-26	54	A
USGS	06730200	1996-01-27	49	A
USGS	06730200	1996-01-28	54	A
USGS	06730200	1996-01-29	52	A
USGS	06730200	1996-01-30	45	A
USGS	06730200	1996-01-31	64	A
USGS	06730200	1996-02-01	64	A
USGS	06730200	1996-02-02	65	A
USGS	06730200	1996-02-03	50	A
USGS	06730200	1996-02-04	47	A
USGS	06730200	1996-02-05	59	A
USGS	06730200	1996-02-06	73	A
USGS	06730200	1996-02-07	78	A
USGS	06730200	1996-02-08	75	A
USGS	06730200	1996-02-09	75	A
USGS	06730200	1996-02-10	64	A
USGS	06730200	1996-02-11	57	A
USGS	06730200	1996-02-12	62	A
USGS	06730200	1996-02-13	62	A
USGS	06730200	1996-02-14	63	A
USGS	06730200	1996-02-15	64	A
USGS	06730200	1996-02-16	61	A
USGS	06730200	1996-02-17	59	A
USGS	06730200	1996-02-18	59	A
USGS	06730200	1996-02-19	68	A
USGS	06730200	1996-02-20	66	A
USGS	06730200	1996-02-21	64	A
USGS	06730200	1996-02-22	61	A
USGS	06730200	1996-02-23	56	A
USGS	06730200	1996-02-24	53	A
USGS	06730200	1996-02-25	52	A
USGS	06730200	1996-02-26	56	A
USGS	06730200	1996-02-27	58	A
USGS	06730200	1996-02-28	50	A
USGS	06730200	1996-02-29	57	A
USGS	06730200	1996-03-01	64	A
USGS	06730200	1996-03-02	59	A
USGS	06730200	1996-03-03	61	A
USGS	06730200	1996-03-04	53	A
USGS	06730200	1996-03-05	53	A
USGS	06730200	1996-03-06	52	A
USGS	06730200	1996-03-07	50	A
USGS	06730200	1996-03-08	47	A
USGS	06730200	1996-03-09	50	A
USGS	06730200	1996-03-10	52	A
USGS	06730200	1996-03-11	51	A
USGS	06730200	1996-03-12	47	A
USGS	06730200	1996-03-13	55	A
USGS	06730200	1996-03-14	93	A
USGS	06730200	1996-03-15	65	A
USGS	06730200	1996-03-16	62	A
USGS	06730200	1996-03-17	59	A
USGS	06730200	1996-03-18	54	A
USGS	06730200	1996-03-19	54	A
USGS	06730200	1996-03-20	53	A
USGS	06730200	1996-03-21	53	A
USGS	06730200	1996-03-22	45	A
USGS	06730200	1996-03-23	55	A
USGS	06730200	1996-03-24	77	A
USGS	06730200	1996-03-25	60	A
USGS	06730200	1996-03-26	64	A
USGS	06730200	1996-03-27	60	A
USGS	06730200	1996-03-28	61	A
USGS	06730200	1996-03-29	62	A
USGS	06730200	1996-03-30	64	A
USGS	06730200	1996-03-31	63	A
USGS	06730200	1996-04-01	69	A
USGS	06730200	1996-04-02	68	A
USGS	06730200	1996-04-03	58	A
USGS	06730200	1996-04-04	67	A
USGS	06730200	1996-04-05	76	A
USGS	06730200	1996-04-06	71	A
USGS	06730200	1996-04-07	70	A
USGS	06730200	1996-04-08	72	A
USGS	06730200	1996-04-09	88	A
USGS	06730200	1996-04-10	108	A
USGS	06730200	1996-04-11	114	A
USGS	06730200	1996-04-12	111	A
USGS	06730200	1996-04-13	108	A
USGS	06730200	1996-04-14	102	A
USGS	06730200	1996-04-15	95	A
USGS	06730200	1996-04-16	94	A
USGS	06730200	1996-04-17	94	A
USGS	06730200	1996-04-18	80	A
USGS	06730200	1996-04-19	70	A
USGS	06730200	1996-04-20	68	A
USGS	06730200	1996-04-21	71	A
USGS	06730200	1996-04-22	74	A
USGS	06730200	1996-04-23	83	A
USGS	06730200	1996-04-24	132	A
USGS	06730200	1996-04-25	130	A
USGS	06730200	1996-04-26	114	A
USGS	06730200	1996-04-27	138	A
USGS	06730200	1996-04-28	109	A
